book_id,lec,prof,bk,publisher,author,serial,credit,rating,major,difficulty
425,재료전자기학,염근영,Hayt의 전자기학(수정판 8판)(양장본 HardCover),홍릉과학출판사,"William H Hayt Jr, John A Buck",EAM2040-41,3,4.35,21,1
426,재료전자기학,염근영,전자기학(7판)(CD1장포함),McGraw-Hill,Hayt,EAM2040-41,3,4.35,21,1
427,재료전자기학,염근영,전자기학(Hayt의)(8판),McGraw Hill Korea,"Hayt, John A Buck",EAM2040-41,3,4.35,21,1
428,재료전자기학,이후정,전자기학(Ulaby의)(7판),성진미디어,"Fawwaz T Ulaby, Umberto Ravaioli",EAM2040-41,3,4.35,21,1
429,재료열역학1,이동복,신소재 열역학,보성문화사,"이동복, 이종권",EAM2042-41,3,4.03,21,1
430,재료열역학1,이동복,신소재 열역학(개정판),보성문화사,"이동복, 이종권",EAM2042-41,3,4.03,21,1
431,재료열역학1,이동복,재료열역학(0),홍릉과학출판사,DAVID R GASKELL,EAM2042-41,3,4.03,21,1
432,재료열역학1,최재영,Introduction to the Thermodynamics of Materials,CRC Press,David R Gaskell,EAM2042-41,3,4.03,21,1
433,신소재공학개론2,하마드코티바,fundamentals of materials science and engineering si version,.,callister/rethwisch,EAM2058-41,3,4.29,21,1
434,상변태학,이후정,금속상변태(3판),교보문고,"Porter, KENNETH E EASTERLING, MOHAMED Y SHERIF",EAM3003-42,3,4.64,21,2
435,에너지신소재학,정현석,전자재료물성 및 소자공학(4판),Mcgraw Hill,S O Kasap,EAM2008-41,3,3.09,21,1
436,신소재프로세스공학,하마드코티바,Manufacturing Processes for Engineering Materials SI,World Scientific,Kalpakjian,EAM2011-41,3,4.46,21,1
437,신소재프로세스공학,하마드코티바,공업재료가공학(5판),성진미디어,"Serope Kalpakjian, Steven Schmid",EAM2011-41,3,4.46,21,1
438,고체물성론,이재찬,Introduction To Solid State Physics,Wiley,"Kittel Charles, McEuen Paul",EAM3027-41,3,3.07,21,2
439,나노신소재,황동목,나노재료,범한서적,"김기범, 김현미",EAM3048-41,3,4.0,21,2
440,반도체공정,이내응,반도체공정개론,교보문고,Jaeger,EAM3049-41,3,3.87,21,2
441,화공열역학1,방석호,Fundamentals of Chemical Engineering Thermodynamics(Si Edition),CENGAGE LEARNING,Kevin D Dahm,ECH2005-41,3,4.35,22,1
442,화공열역학1,방석호,Introduction to Chemical Engineering Thermodynamics,McGraw Hill,"Smith, Ness Hendrick Van, Abbott Michael",ECH2005-41,3,4.35,22,1
443,화공열역학1,방석호,화학공학열역학,동화기술,"김광주, 이동현, 윤정우, 홍인권, 박병흥",ECH2005-41,3,4.35,22,1
444,화공열역학1,배종욱,화학공학 열역학 (제7판),한티미디어,JMSMITH,ECH2005-41,3,4.35,22,1
445,화공열역학1,배종욱,화학공학 열역학(8판),McGraw Hill Education,"JMSmith, H C Van Ness, M M Abbott, M T Swihart",ECH2005-41,3,4.35,22,1
446,화공열역학1,엄숭호,Fundamentals of Chemical Engineering Thermodynamics,Pearson Education,Matsoukas,ECH2005-41,3,4.35,22,1
447,공업물리화학2,안정호,물리화학(Atkins)(10판),교보문고,"Peter Atkins, Julio de paula",ECH2018-41,3,3.76,22,1
448,공업물리화학2,조성민,Physical Chemistry,Oxford U.K,"Atkins, JuliO de Paula",ECH2018-41,3,3.76,22,1
449,공업유기화학2,남성우,Organic Chemistry (IE),Thomson Brooks/Cole,McMurry John,ECH2020-41,3,4.19,22,1
450,공업유기화학2,남성우,유기화학(맥머리의)(9판),사이플러스,John E McMurry,ECH2020-41,3,4.19,22,1
451,화공열및물질전달,김덕준,"Fundamentals of Momentum, Heat and Mass Transfer",Wiley,Welty James R,ECH2032-41,3,3.5,22,1
452,화공열및물질전달,김덕준,기초 이동현상론(개정판 6판),범한서적,"James R Welty, Gregory L Rorrer, David G Foster",ECH2032-41,3,3.5,22,1
453,화공열및물질전달,남재도,Incropera's Principles of Heat and Mass Transfer,Wiley,"Frank P Incropera, David P DeWitt, Theodore L Bergman, Adrienne S Lavine",ECH2032-41,3,3.5,22,1
454,화공열및물질전달,남재도,Principles of Heat and Mass Transfer,Wiley,Incropera,ECH2032-41,3,3.5,22,1
455,화공열및물질전달,남재도,열전달(7판),교보문고,"Incropera, Dewitt, Bergman, Lavine",ECH2032-41,3,3.5,22,1
456,화공열및물질전달,이용철,Unit Operations of Chemical Engineering (New),McGraw-Hill,McCabe,ECH2032-41,3,3.5,22,1
457,화공열및물질전달,이용철,단위조작(McCabe의)(수정판 7판)(양장본 HardCover),McGraw Hill Education,"Mccabe L Warren, Julian C Smith, Peter Harriott",ECH2032-41,3,3.5,22,1
458,반응공학,배종욱,화학공정계산,McGraw-Hill,없음,ECH3053-41,3,3.33,22,2
459,반응공학,배종욱,화학반응공학(SECOND EDITION)(2판),한티미디어,LANNY D SCHMIDT,ECH3053-41,3,3.33,22,2
460,반응공학,유필진,Engineering of Chemical Reactions (International Edition),Oxford USA,Schmidt Lanny D,ECH3053-41,3,3.33,22,2
461,전자회로1,박진홍,마이크로전자회로(6판)(CD1장포함),한티미디어,"Sedra, Smith",EEE2013-41,3,4.49,15,1
462,전자회로1,박진홍,마이크로전자회로(7판),한티미디어,"Adel S Sedra, Kenneth C Smith",EEE2013-41,3,4.49,15,1
463,공정제어,방창현,최신공정제어(최신)(3판),McGraw-Hill,"Coughanowr, Steven ELeBlance",ECH2010-41,3,3.4,22,1
464,화공기기분석,김영준,Introduction to Spectroscopy,Cengage Learning,"James R Vyvyan, Donald L Pavia, Gary M Lampman, George S Kriz",ECH2011-41,3,3.56,22,1
465,화공기기분석,김영준,기기분석의 이해(6판),Cengage Learning,박기채,ECH2011-41,3,3.56,22,1
466,화공기기분석,김영준,분광학강의(파비아의)(4판),Cengage Learning,PAVIA,ECH2011-41,3,3.56,22,1
467,화공기기분석,김영준,분광학강의(파비아의)(5판),사이플러스,"Donald L Pavia, Gary M Lampman, George S Kriz, James R Vyvyan",ECH2011-41,3,3.56,22,1
468,융복합소재개론,김진웅,재료과학(5판),한티미디어,"William D Callister JR, David G Rethwisch",ECH2030-41,3,3.63,22,1
469,환경화학공학,김병우,환경공학개론(3판),교보문고,"Masters, GILBERT M MASTERS, WENDELL P ELA",ECH3009-41,3,3.5,22,2
470,생명화학소재,박재형,An Introduction to Tissue-Biomaterial Interactions,Wiley-Liss,Kay C Dee,ECH3059-41,3,4.33,22,2
471,생명화학소재,박재형,Introduction to Tissue-Biomaterial Interactions,Wiley,Dee Kay C/ Puleo David/ Bizios Rena,ECH3059-41,3,4.33,22,2
472,메디컬생체재료,정동준,생체재료학,성균관대학교출판부,나카바야시 노부오 외,ECH3063-41,3,3.94,22,2
473,기초양자화학,조슈아잭맨,"물리화학: 양자, 물질, 변화(2판)",자유아카데미,"Peter Atkins, Jullo de Paula, Ronald Frirfman",ECH4009-41,3,5.0,22,3
474,한국의역사와문화,김도형,한국의 역사와 문화(외국인을 위한)(글로벌한국학교재 시리즈 2),한국문화사,"박성준, 이선이",IKS2003-01,3,4.0,23,1
475,학술적글쓰기실습,손숙자,학문 목적 쓰기(서울대 한국어+(Plus))(서울대 학문 목적 한국어+ 시리즈 쓰기),서울대학교출판문화원,서울대학교 언어교육원,IKS2008-01,3,3.0,23,1
476,학술적글쓰기실습,손숙자,한국어 리포트 작성 입문(Link Korean),한국문화사,최윤곤,IKS2008-01,3,3.0,23,1
477,한국의민족주의와동아시아,임우경,청소년을 위한 한국 근현대사,휴머니스트,백유선,IKS3001-01,3,0.0,23,2
478,뇌와마음,민수정,인지 신경과학(3판),박학사,"Marie T Banich, Rebecca J Compton",PSY3040-01,3,4.5,8,2
479,중급한문,안대회,고문진보(후집)(부 문장궤범)(현토완역)(동양고전국역총서 23),전통문화연구회,편집부,KLC2016-01,3,5.0,24,1
480,현대문학사,천정환,전태일평전(개정판 2판),돌베개,조영래,DKL2008-01,3,4.56,25,1
481,현대성·글로컬문화커뮤니티·한류,박철현,지구 지방화와 다문화 공간(푸른길학술 5),푸른길,"최병두, 임석회, 안영진, 박배균",GCC3012-01,3,2.67,26,2
482,국어의미론,정희창,국어의미론 강의(양장본 HardCover),역락,윤평헌,DKL3002-01,3,4.22,25,2
483,비교문학.문화론,박진영,뇌우(세계문학전집 344),민음사,차오위,DKL3017-01,3,3.71,25,2
484,미래디자인과인문학,김화자,모두가 디자인하는 시대,안그라픽스,에치오 만치니,HFS3002-01,3,3.6,27,2
485,도이치1b,프랑크그뤼네르트,Menschen A2/1. Kursbuch mit DVD-ROM,Hueber,"Habersack Charlotte, Pude Angela, Specht Franz",GER2007-01,3,4.67,28,1
486,도이치1b,프랑크그뤼네르트,studio [21] Grundstufe A2: Teilband 1. Deutschbuch mit DVD-ROM,Cornelsen,Cornelsen Verlag GmbH,GER2007-01,3,4.67,28,1
487,독일분단과통일,이혜정,카산드라(세계문학전집 141),문학동네,크리스타 볼프,GER3032-01,3,4.0,28,2
488,초급러시아어회화2,포포바에카테리나,러시아어 인텐시브 회화 1,뿌쉬낀하우스,"Л В Миллер, Л В Политова, И Я Рыбакова",RUS2004-02,3,5.0,29,1
489,초급러시아어회화2,포포바에카테리나,러시아어 인텐시브 회화 WORKBOOK 1,뿌쉬낀하우스,Политова,RUS2004-02,3,5.0,29,1
490,20세기러시아문학과사회,이형구,롤리타,문학동네,없음,RUS3021-01,3,4.29,29,2
491,실용러시아어회화2,포포바에카테리나,러시아로 가는길 3단계,뿌쉬낀하우스,"В. Е. Антонова, М. М. Нахабина, А. А. Толстых",RUS3028-01,3,0.0,29,2
492,데이터사이언스개론,심원식,데이터 분석의 힘,인플루엔셜,이토 고이치로,DSC2001-01,3,3.0,30,1
493,데이터사이언스와R,유주연,R과 통계분석(2판),자유아카데미,박동련,DSC2005-01,3,0.0,30,1
494,데이터사이언스와통계학2,엄태관,통계학,자유아카데미,김태수,DSC2011-01,3,4.33,30,1
495,정보분류론,조순영,정보자료분류론(개정증보판 5판)(양장본 HardCover),태일사,윤희윤,LIS2016-01,3,4.11,31,1
496,고전자료의이해1,윤현정,논어집주(현토완역)(동양고전국역총서 1),전통문화연구회,성백효,LIS2013-01,3,4.5,31,1
497,인간행동과사회환경,이혁구,사회복지사 1급 한권으로 끝내기(2019)(개정판),시대고시기획,"이용석, 사회복지사 수험연구소",SWF2002-01,3,3.45,32,1
498,인간행동과사회환경,이혁구,인간행동과 사회복지실천 이론과 적용,학지사,권중돈,SWF2002-01,3,3.45,32,1
499,응용현상학,이종관,공간의 현상학 풍경 그리고 건축(생각하는 거울 1)(양장본 HardCover),성균관대학교출판부,이종관,PHL3033-01,3,4.0,33,2
500,미래과학기술철학,이종관,디지털 철학,성균관대학교출판부,"박승억, 이종관, 김종규, 임형택",PHL3043-01,3,3.78,33,2
501,미래과학기술철학,이종관,포스트휴먼이 온다(포스트휴머니즘 2)(양장본 HardCover),사월의책,이종관,PHL3043-01,3,3.78,33,2
502,동시대영미문학,홍덕선,Atonement,Vintage Books,이언 매큐언,ENG3037-01,3,4.27,10,2
503,동시대영미문학,홍덕선,Atonement : Movie-tie-in,Random House,이언 매큐언,ENG3037-01,3,4.27,10,2
504,동시대영미문학,홍덕선,The Great Gatsby(2판),신아사,"스콧 피츠제럴드, Kim Yong Kwon",ENG3037-01,3,4.27,10,2
505,동시대영미문학,홍덕선,The New York Trilogy,없음,Auster Paul,ENG3037-01,3,4.27,10,2
506,조선시대사,조성산,조선시대사. 1: 국가와 세계(한국역사연구회시대사 총서 5),푸른역사,"홍순민, 한상권, 손병규, 김성우, 고동환",HIS2003-01,3,4.13,34,1
507,조선시대사,조성산,조선시대사. 2: 인간과 사회(한국역사연구회시대사 총서 6),푸른역사,"김훈식, 고영진, 정진영, 이해준, 김건태",HIS2003-01,3,4.13,34,1
508,영문학개관2,싸이몬에스톡,"Norton Anthology of English Literature, Vol. 2, 8/E",W.W.Norton,"Greenblatt Stephen (EDT), Abrams M H (EDT)",ENG2006-01,3,2.0,10,1
509,영문학개관2,싸이몬에스톡,The Norton Anthology of English Literature,W. W. Norton & Company,"Greenblatt Stephen (Editor), Christ Carol T (EDT), David Alfred (EDT)",ENG2006-01,3,2.0,10,1
510,영문학개관2,싸이몬에스톡,The Norton Anthology of English Literature Vol.2,W. W. Norton & Company,Greenblatt,ENG2006-01,3,2.0,10,1
511,영어학입문,이고운,An Introduction to Language,Wadsworth,Fromkin,ENG2009-01,3,4.05,10,1
512,영어학입문,박유정,Linguistics for Everyone,Cengage Learning,편집부,ENG2009-01,3,4.05,10,1
513,영미드라마입문,김동욱,세계연극사(5판)(양장본 HardCover),퍼스트북,"에드윈 윌슨, 앨빈 골드퍼브",ENG2013-01,3,2.71,10,1
514,영미드라마입문,김유,Contemporary British Plays,신아사,"Joe Orton, Edward Bond, David Hare, David Greig",ENG2013-01,3,2.71,10,1
515,영미드라마입문,김유,고래기름/사소한 것들(현대영미 드라마 1),동인,유진 오닐,ENG2013-01,3,2.71,10,1
516,응용언어학,문정원,Introduction to Applied Linguistics,Hodder,Schmitt Norbert,ENG2019-01,3,4.55,10,1
517,응용언어학,박희수,Applied Linguistics(Paperback),Oxford U.K,"Cook Guy, Widdowson H G",ENG2019-01,3,4.55,10,1
518,영어의사회문화적이해,이한정,"Language, Culture and Communicat",Prentice Hall Press,"Bonvillain, Nancy",ENG3017-01,3,4.63,10,2
519,영어의사회문화적이해,이한정,"Language, Culture, and Communication: The Meaning of Messages",Prentice-Hall,Bonvillain,ENG3017-01,3,4.63,10,2
520,영어의사회문화적이해,이한정,Style: Lessons in Clarity and Grace,Pearson Education,Bizup Joseph,ENG3017-01,3,4.63,10,2
521,영어음운형태의이해,강용순,English Words,없음,Harley Heidi,ENG3021-01,3,3.62,10,2
522,현대영미소설,정연식,Light in August,없음,Faulkner William,ENG3025-01,3,4.5,10,2
523,현대영미소설,정연식,White Noise,없음,DeLillo Don,ENG3025-01,3,4.5,10,2
524,현대영미소설,홍덕선,Kindred,없음,Butler Octavia E,ENG3025-01,3,4.5,10,2
525,현대영미소설,홍덕선,The Crying of Lot 49(영미문학 시리즈),신아사,토머스 핀천,ENG3025-01,3,4.5,10,2
526,현대영미소설,홍덕선,The Hours,Picador USA,마이클 커닝햄,ENG3025-01,3,4.5,10,2
527,현대영미소설,홍덕선,속죄,문학동네,이언 매큐언,ENG3025-01,3,4.5,10,2
528,현대영미소설,홍덕선,위대한 개츠비(세계문학전집 75),민음사,스콧 피츠제럴드,ENG3025-01,3,4.5,10,2
529,현대영미소설,홍덕선,킨,비채,옥타비아 버틀러,ENG3025-01,3,4.5,10,2
530,영어구조의이해,이정미,English Syntax and Argumentation,Palgrave Macmillan,Palgrave MacMillan,ENG3057-01,3,4.65,10,2
531,영어구조의이해,이정미,Linguistics for everyone: An introduction,.,Kristin Denham,ENG3057-01,3,4.65,10,2
532,영어구조의이해,이정미,영어통사론 그리고 논증: 현대언어학,한국문화사,Bas Aarts,ENG3057-01,3,4.65,10,2
533,영어통사론특강,이정미,Syntax,없음,Andrew Carnie,ENG4027-01,3,5.0,10,3
534,영어통사론특강,이정미,통사론(3판),한국문화사,앤드류 카니,ENG4027-01,3,5.0,10,3
535,중국근대문학사,남종진,중국문학사(개정판),학연사,정범진,CHI2020-01,3,4.37,35,1
536,초급중회화,왕수향,북경대학 신한어구어. 3(중국어뱅크)(전면개정판),동양북스,"대계부, 류립신, 이해연",CHI2027-01,3,3.31,35,1
537,중급중회화,위펑,다락원 중국어 마스터. STEP 4(CD2장포함),다락원,"박정구, 백은희, 마원나",CHI2028-01,3,3.0,35,1
538,중국문자의이해,전광진,교양한자(대학생을 위한),다락원,전광진,CHI3009-01,3,3.32,35,2
539,중국문자의이해,전광진,중국언어학총론,동문선,J노먼,CHI3009-01,3,3.32,35,2
540,인식론,이병덕,현대 인식론,성균관대학교출판부,이병덕,PHL2006-01,3,4.45,33,1
541,예술철학,조정옥,예술철학,미술문화,"시릴 모라나, 에릭 우댕",PHL2012-01,3,2.92,33,1
542,예술철학,조정옥,예술철학·예술치료 이야기(한 권으로 보는),성균관대학교출판부,조정옥,PHL2012-01,3,2.92,33,1
543,심리철학,홍지호,심리철학(초보자 안내서),서광사,이안 라벤스크로프트,PHL3010-01,3,3.69,33,2
544,프랑스어회화1b,마리께소,Nouveau DELF B2 : 200 activites : Livre,Cle Int'l,Normand,FRE2017-01,3,4.82,36,1
545,프랑스어회화1b,마리께소,Totem 2 - Livre de l'eleve + DVD-ROM (audio + video) + manuel numerique...,Hachette Livre,Jean-Thierry Le Bougnec,FRE2017-01,3,4.82,36,1
546,delf프랑스어,마리께소,"ABC DELF, B1 : 200 exercices(French Edition)",Cle International,없음,FRE3037-01,3,4.9,36,2
547,진로상담의기초,강혜정,진로진학상담 기법의 이론과 실제(한국생애개발상담학회 진로진학상담총서 3),사회평론아카데미,"임은미, 강혜영, 고홍월, 공윤정, 구자경",EDU3030-01,3,2.0,37,2
548,상담심리학,서은경,현대 심리치료와 상담 이론,학지사,권석만,EDU3004-01,3,4.25,37,2
549,수학교육론,한선영,수학교육학 신서,교우사,"강옥기, 강윤수, 고상숙, 고호경, 권나영",MAE2005-01,3,4.67,9,1
550,수학교육론,한선영,수학교육학신론(2016)(개정증보판),문음사,"황혜정, 나귀수, 최승현, 박경미, 임재훈",MAE2005-01,3,4.67,9,1
551,논리회로,박천수,Fundamentals of Logic Design (Paperback),Cengage Learning,Roth,COM2006-01,3,4.5,38,1
552,논리회로,박형원,Fundamentals of Logic Design,CENGAGE LEARNING,"Charles H Roth Jr, Larry L Kinney",COM2006-01,3,4.5,38,1
553,논리회로,박형원,논리설계기초(6판)(CD1장포함),한티미디어,"CHARLES H ROTH, LARRY L KINNEY",COM2006-01,3,4.5,38,1
554,논리회로,박형원,논리설계기초(7판)(CD1장포함),Cengage Learning,"Charles H Roth Jr, Larry L Kinney",COM2006-01,3,4.5,38,1
555,소프트웨어공학,김재현,소프트웨어 공학(쉽게 배우는)(IT CookBook 192),한빛아카데미,김치수,COM3007-01,3,3.4,38,2
556,소프트웨어공학,이은석,Software Engineering,Pearson,Ian Sommerville,COM3007-01,3,3.4,38,2
557,알고리즘,한옥영,An Introduction to Programming Using Python,Pearson,David I Schneider,COM3026-01,3,4.14,38,2
558,알고리즘,한옥영,모두의 파이썬,길벗,이승찬,COM3026-01,3,4.14,38,2
559,알고리즘,한옥영,문제해결과 알고리즘(컴퓨팅사고력 향상을 위한),성균관대학교출판부,"김재현, 권정인, 한옥영",COM3026-01,3,4.14,38,2
560,헌법,김일환,로스쿨 핵심강의 헌법(2019)(5판),윌비스,김유향,PAD2003-01,3,4.48,39,1
561,현대사회와범죄,이경열,형법각론(5판)(양장본 HardCover),성균관대학교출판부,김성돈,PIL2004-01,3,2.4,40,1
562,정책분석론,권기헌,미래예측학(양장본 HardCover),법문사,권기헌,PAD2016-01,3,3.27,39,1
563,정책분석론,권기헌,"정부혁명 4.0: 따뜻한 공동체, 스마트한 국가",행복한에너지,권기헌,PAD2016-01,3,3.27,39,1
564,정책분석론,권기헌,정의로운 국가란 무엇인가(개정판)(양장본 HardCover),박영사,권기헌,PAD2016-01,3,3.27,39,1
565,정책분석론,권기헌,정책분석론(양장본 HardCover),박영사,권기헌,PAD2016-01,3,3.27,39,1
566,정책분석론,권기헌,정책분석론(전정판 2판)(양장본 HardCover),박영사,권기헌,PAD2016-01,3,3.27,39,1
567,정책분석론,권기헌,정책학강의(개정판)(양장본 HardCover),박영사,권기헌,PAD2016-01,3,3.27,39,1
568,정책분석론,권기헌,행정학 콘서트(개정판)(양장본 HardCover),박영사,권기헌,PAD2016-01,3,3.27,39,1
569,정책분석론,권기헌,행정학 콘서트(양장본 HardCover),박영사,권기현,PAD2016-01,3,3.27,39,1
570,행정법각론,강현호,행정법의 이해(양장본 HardCover),동방문화사,강현호,PAD3002-01,3,4.4,39,2
571,선거·정당·의회,마인섭,한국정당정치사(제2차)(증보판)(한국 한국인을 아는 책 15)(양장본 HardCover),백산서당,심지연,PSD3019-01,3,4.31,41,2
572,사고및창의성,도경수,Thought and Knowledge,Psychology Press (UK),Diane F Halpern,PSY3015-01,3,3.56,8,2
573,민법의기초,정상현,민법강의(23판)(양장본 HardCover),법문사,김준호,GLD2004-01,3,4.06,42,1
574,민법의기초,정상현,민법강의(25판)(양장본 HardCover),법문사,김준호,GLD2004-01,3,4.06,42,1
575,민법의기초,정상현,민법총칙(10판)(양장본 HardCover),법문사,김준호,GLD2004-01,3,4.06,42,1
576,행정학개론,김근세,새 행정학 2.0(개정판)(양장본 HardCover),대영문화사,"이종수, 윤영진, 곽채기, 이재원",PAD2018-01,3,3.9,39,1
577,행정학개론,김근세,현대 국가의 행정학(2판)(양장본 HardCover),법문사,"정용덕, 김근세, 김윤권, 김종성, 라휘문",PAD2018-01,3,3.9,39,1
578,행정학개론,공동성,한국 행정학(5판)(양장본 HardCover),박영사,유민봉,PAD2018-01,3,3.9,39,1
579,국제정치경제론,김남규,International Organization and Global Governance,Routledge,Weiss Thomas G,PSD2006-01,3,4.71,41,1
580,국제정치경제론,김남규,International Political Economy,Routledge,Oatley Thomas,PSD2006-01,3,4.71,41,1
581,사회과학조사방법론,이대웅,사회조사방법론(13판),CENGAGE LEARNING,Earl Babbie,USS2001-01,3,4.41,43,1
582,사회과학조사방법론,이대웅,행정조사방법론(5판)(양장본 HardCover),법문사,남궁근,USS2001-01,3,4.41,43,1
583,사회과학조사방법론,김기호,나를 만나는 스무살 철학,예담,김보일,USS2001-01,3,4.41,43,1
584,사회과학조사방법론,김기호,연구방법론의 이해,북넷,이군희,USS2001-01,3,4.41,43,1
585,사회과학조사방법론,김지범,The Practice of Social Reasearch Set,Cengage Learning,Earl Babbie,USS2001-01,3,4.41,43,1
586,사회과학조사방법론,김지범,The Practice of Social Research,Wadsworth,Babbie Earl,USS2001-01,3,4.41,43,1
587,정보체계론의이해,김상태,전자정부론(전정판)(양장본 HardCover),박영사,권기헌,GLD3006-01,3,3.22,42,2
588,인적자원관리의이해,김상태,Public Management; Thinking and Acting in Three Dimensions,CQ Press,"Hill Carolyn J (EDT), Lynn Laurence E Jr (EDT)",GLD3011-01,3,3.82,42,2
589,행정관리기법,박형준,Introduction to Management Science 10/E: Global Edition (Paperback),Pearson Education Asia,Taylor Bernard W,PAD3001-01,3,4.08,39,2
590,행정관리기법,박형준,경영과학(9판)(CD1장포함)(양장본 HardCover),시그마프레스,Bernard W Taylir,PAD3001-01,3,4.08,39,2
591,시민사회와국정관리,이숙종,시민정치론,아르케,달톤,PAD3018-01,3,3.07,39,2
592,시민사회와국정관리,이숙종,시민참여론(2판),박영사,"이승종, 김혜정",PAD3018-01,3,3.07,39,2
593,시민사회와국정관리,이숙종,시민참여론(양장본 HardCover),박영사,"이승종, 김혜정",PAD3018-01,3,3.07,39,2
594,서구정치사상사1,윤비,국가 정체(플라톤의)(개정증보판),서광사,플라톤,PSD3005-01,3,4.15,41,2
595,서구정치사상사1,윤비,군주론,책마루,니콜로 마키아벨리,PSD3005-01,3,4.15,41,2
596,서구정치사상사1,윤비,리바이어던(월드북 72)(양장본 HardCover),동서문화사,토머스 홉스,PSD3005-01,3,4.15,41,2
597,서구정치사상사1,윤비,유토피아 / 자유론 / 통치론,동서문화사,"존 스튜어트 밀, 존 로크",PSD3005-01,3,4.15,41,2
598,서구정치사상사1,윤비,인간불평등기원론 사회계약론,동서문화사,장 자크 루소,PSD3005-01,3,4.15,41,2
599,서구정치사상사1,윤비,정치학(원전으로 읽는 순수 고전 세계)(양장본 HardCover),숲,아리스토텔레스,PSD3005-01,3,4.15,41,2
600,서구정치사상사1,윤비,펠로폰네소스 전쟁사(원전으로 읽는 순수 고전 세계)(양장본 HardCover),숲,투퀴디데스,PSD3005-01,3,4.15,41,2
601,서구정치사상사2,김비환,통치론(까치글방 120),까치,존 로크,PSD3006-01,3,4.46,41,2
602,방송영상콘텐츠실습,오진규,방송 콘텐츠 기획(커뮤니케이션이해총서),커뮤니케이션북스,이자혜,MCJ2023-01,3,2.66,44,1
603,방송영상콘텐츠실습,오진규,방송기획 제작의 기초,커뮤니케이션북스,설진아,MCJ2023-01,3,2.66,44,1
604,방송영상콘텐츠실습,오진규,영상제작론(개정판),커뮤니케이션북스,최이정,MCJ2023-01,3,2.66,44,1
605,뉴스보도실습,송상근,기사 작성의 기초(전면개정판),이화여자대학교출판문화원,"이재경, 송상근",MCJ2024-01,3,3.37,44,1
606,뉴스보도실습,류희림,가짜 뉴스 시대에서 살아남기,글로세움,류희림,MCJ2024-01,3,3.37,44,1
607,뉴스보도실습,류희림,방송보도 기사쓰기(현장에서 바로 적용하는),글로세움,류희림,MCJ2024-01,3,3.37,44,1
608,미디어산업과비즈니스입문,장병희,미디어 경영론(한국미디어경영학회 미디어경영총서 2),한울아카데미,"김성철, 곽규태, 김영규·, 류민호, 박주연",MCJ2034-01,3,2.6,44,1
609,언론보도분석,신성호,특종 1987,중앙북스,신성호,MCJ3062-01,3,4.53,44,2
610,미디어스포츠론,김원제,미디어스포츠 사회학(2016)(개정판),커뮤니케이션북스,김원제,MCJ3019-01,3,3.76,44,2
611,Journalism Theory,이재국,언론과 민주정치,커뮤니케이션북스,이효성,MCJ3059-02,3,3.57,44,2
612,사회복지실천기술론,김기현,Developing Helping Skills : A Step-by-Step Approach,Cengage Learning,Decker Carol,SWF2005-01,3,4.38,32,1
613,사회문제론,김정우,사회문제론(4판),박영사,박철현,SWF2008-01,3,3.0,32,1
614,가족복지론,김진원,가족복지론(2판),신정,한국임상사회사업학회,SWF2014-01,3,0.0,32,1
615,의료사회복지론,송효석,의료사회복지실천론(3판),정민사,강흥구,SWF3003-01,3,4.0,32,2
616,사회복지사상,이혁구,마음과 철학: 서양편(하),서울대학교출판문화원,"강진호, 김기현, 김서영, 김석, 박정태",SWF3012-01,3,4.17,32,2
617,경제사회학,유홍준,신경제 사회학(양장본 HardCover),성균관대학교출판부,"유홍준, 정태인",SOC3009-01,3,3.9,45,2
618,의료사회학,최문희,질병과 의료의 사회학,집문당,조병희,SOC3018-01,3,3.27,45,2
619,의료사회학,최문희,질병과 의료의 사회학(개정판),집문당,조병희,SOC3018-01,3,3.27,45,2
620,상담이론,이인수,상담심리학의 이론과 실제(2판)(양장본 HardCover),학지사,"천성문, 박명숙, 박순득, 박원모, 이영순",CFS2013-01,3,0.0,46,1
621,상담이론,이인수,상담의 이론과 실제(2판)(양장본 HardCover),학지사,"김춘경, 이수연, 이윤주, 정종진, 최웅용",CFS2013-01,3,0.0,46,1
622,중노년기발달과가족,최희정,Adult Development and Aging (4th Ed.),Wiley,"Whitbourne, Susan Krauss/ Whitbourne, Stacey B.",CFS3056-01,3,3.0,46,2
623,중노년기발달과가족,최희정,성인 및 노인심리학(8판),시그마프레스,Barbara R Bjorklund,CFS3056-01,3,3.0,46,2
624,발달심리학,송하나,발달 심리학,교문사,"최경숙, 송하나",KID2001-01,3,4.0,47,1
625,발달심리학,송하나,아동발달심리학,교문사,최경숙,KID2001-01,3,4.0,47,1
626,발달심리학,송하나,청소년심리학,시그마프레스,"F PHILIP RICE, KIM GALE DOLGIN",KID2001-01,3,4.0,47,1
627,심리통계및컴퓨터분석,장승민,Statistical Analysis with Excel for Dummies,Wiley,Joseph Schmuller,PSY2003-01,3,3.26,8,1
628,심리통계및컴퓨터분석,장승민,통계학(행동과학을 위한)(9판),학지사,David CHowell,PSY2003-01,3,3.26,8,1
629,심리통계및컴퓨터분석,장승민,행동과학을 위한 통계학(행동과학을 위한)(7판),Cengage Learning,Howell,PSY2003-01,3,3.26,8,1
630,조직심리,서용원,Organizational Psychology,Wiley,Steve M Jex,PSY3004-01,3,2.79,8,2
631,조직심리,서용원,조직심리학(2판),시그마프레스,"STEVE M JEX, THOMAS W BRITT",PSY3004-01,3,2.79,8,2
