0,1,2,3,4,5,6
전공,CHY3025-41,고분자화학,송창식,화13:30-14:45【330126】목12:00-13:15【330126】,3,
전공,EEE3022-41,전자재료,이재형,월13:30-14:45【26504】수12:00-13:15【26504】,3,
전공,MES3004-41,나노전자소자,임성주,화09:00-10:15【86108】화10:30-11:45【86108】,3,
전공,MES3006-41,나노/에너지실험,정소희,화15:00-16:15【86108】목16:30-17:45【86108】,3,
전공,PHY3013-41,나노물리학,강대준,월16:30-17:45【31214】수15:00-16:15【31214】,3,
전공,AAI2003-01,자료구조개론,정하림,목09:00-10:15【61601】목10:30-11:45【61601】,3,
전공,AAI2004-01,인공지능통계론,허석,화13:30-14:45【50523】목12:00-13:15【50523】,3,
전공,AAI2005-01,컴퓨터구조및시스템,한진영,수09:00-10:15【50313】수10:30-11:45【50313】,3,
전공,AAI2006-01,통계적데이터분석,이연란,월09:00-10:15【61601】월10:30-11:45【61601】,3,
전공,AAI2007-01,알고리즘개론,한진영,수18:00-19:15【61607】수19:30-20:45【61607】,3,
전공,AAI2008-01,데이터베이스개론,정하림,목18:00-19:15【32531】목19:30-20:45【32531】,3,
전공,AAI2009-01,인공지능개론,정윤경,금15:00-16:15【32531】금16:30-17:45【32531】,3,
전공,SWE3003-02,데이터베이스개론,김응모,수16:30-17:45【31608】수18:00-19:10【31608】,3,
전공,SWE3003-41,데이터베이스개론,이종욱,월09:00-10:15【330118】수10:30-11:45【330118】,3,
전공,AAI3002-01,데이터분석,이연란,월18:00-19:15【32531】월19:30-20:45【32531】,3,
전공,AAI3003-01,디자인사고와창의설계,설상훈,화15:00-16:15【33301】목16:30-17:45【33301】,3,
전공,AAI3004-01,이산수학,배시영,화18:00-19:15【61601】화19:30-20:45【61601】,3,
전공,SWE2022-03,프로그래밍입문,노운정,금15:00-16:15【31404】금16:30-17:45【31404】,3,
전공,SWE3025-41,정보보호개론,최형기,화09:00-10:15【26311】목10:30-11:45【26311】,3,
전공,SWE3025-42,정보보호개론,원동호,월13:30-14:45【26509】수12:00-13:15【26509】,3,
전공,CNT2002-01,문화테크놀로지2,박지섭,화15:00-16:15【70527】화16:30-17:45【70527】,3,
전공,CNT2003-01,문화예술과테크놀로지입문,이원,월15:00-16:15【70527】월16:30-17:45【70527】,3,
전공,CNT2005-01,문화콘텐츠기획,강혜원,화09:00-10:15【70527】화10:30-11:45【70527】,3,
전공,CNT2012-01,웹개발기초,김철우,화18:00-19:15【70527】화19:30-20:45【70527】,3,
전공,CNT2015-01,융합콘텐츠비즈니스,이주현,수09:00-10:15【70527】수10:30-11:45【70527】,3,
전공,CNT3006-01,융복합공연예술기획,김병호,금09:00-10:15【33B409】금10:30-11:45【33B409】,3,
전공,CNT2018-01,문화예술콘텐츠와사회,유수정,화12:00-13:15【33306】목13:30-14:45【33306】,3,
전공,CNT2019-01,글로벌문화교류의이해,노광우,수15:00-16:15【70527】수16:30-17:45【70527】,3,
전공,CNT2020-01,문화산업과데이터분석,장병희,화13:30-14:45【33204】목12:00-13:15【33204】,3,
전공,CNT3004-01,영상기술의미학,박희태,목15:00-16:15【70527】목16:30-17:45【70527】,3,
전공,CNT3021-01,플랫폼혁명과문화콘텐츠비즈니스,이주현,목09:00-10:15【70527】목10:30-11:45【70527】,3,
전공,CNT3027-01,실험적스토리텔링,이수길,월18:00-19:15【70527】월19:30-20:45【70527】,3,
전공,ICE2001-41,논리회로,박형원,월12:00-13:15【21534】수13:30-14:45【21534】,3,
전공,ICE2001-42,논리회로,조준동,금15:00-16:15【22110】금16:30-17:45【22110】,3,
전공,ICE2001-43,논리회로,박종구,화09:00-10:15【85713】목10:30-11:45【85713】,3,
전공,ICE2001-44,논리회로,김문현,화09:00-10:15【26310】목10:30-11:45【26310】,3,
전공,SWE2003-41,오토마타,김응모,금09:00-10:15【26312】금10:30-11:45【26312】,3,
전공,SWE2003-42,오토마타,리덕타이,월09:00-10:15【400102】수10:30-11:45【400102】,3,
전공,SWE3002-41,소프트웨어공학개론,이은석,화13:30-14:45【400625】목12:00-13:15【400625】,3,
전공,SWE3002-42,소프트웨어공학개론,이은석,금15:00-16:15【400625】금16:30-17:45【400625】,3,
전공,SWE3004-41,운영체제,윤희용,화12:00-13:15【26307】목13:30-14:45【26307】,3,
전공,SWE3005-41,컴퓨터구조개론,신동군,화09:00-10:15【400112】목10:30-11:45【400112】,3,
전공,SWE3005-42,컴퓨터구조개론,서의성,화09:00-10:15【26308】목10:30-11:45【26308】,3,
전공,SWE3005-43,컴퓨터구조개론,정진규,화12:00-13:15【400112】목13:30-14:45【400112】,3,
전공,SWE3006-41,프로그래밍언어,남범석,월12:00-13:15【26223】수13:30-14:45【26223】,3,
전공,CSE3036-41,컴퓨터공학세미나,이성길,월15:00-15:50【330110】수17:00-17:50【330110】,1,
전공,EEE3011-41,디지털신호처리,김중규,화12:00-13:15【22211】목13:30-14:45【22211】,3,
전공,EEE3032-42,통신시스템,최형진,월16:30-17:45【22312】수15:00-16:15【22312】,3,
전공,EEE3032-43,통신시스템,윤석호,화12:00-13:15【21534】목13:30-14:45【21534】,3,
전공,ICE3014-41,멀티미디어공학,전병우,월13:30-14:45【21534】수12:00-13:15【21534】,3,
전공,ICE3024-41,디지털시스템,민형복,화10:30-11:45【22211】목09:00-10:15【22211】,3,
전공,ICE3027-41,로봇공학개론,국태용,화13:30-14:45【85777】목12:00-13:15【85777】,3,
전공,ICE3037-41,종합설계프로젝트,원충연,화18:00-19:15【85731】화19:30-20:45【85731】,3,
전공,ICE3037-42,종합설계프로젝트,유재천,목18:00-19:15【23529】목19:30-20:45【23529】,3,
전공,ICE3037-43,종합설계프로젝트,허재필,금15:00-16:15【85602】금16:30-17:45【85602】,3,
전공,SWE2012-41,ICT사업운영론,이수혁,수09:00-10:15【26312】수10:30-11:45【26312】,3,
전공,SWE2017-41,산학협력프로젝트1,이수혁,수17:00-17:50【400102】,1,
전공,SWE2018-41,산학협력프로젝트2,공정택,수17:00-17:50【400625】,1,
전공,SWE2019-41,디지털논리회로,김문현,화10:30-11:45【22301】목09:00-10:15【22301】,3,
전공,SWE2025-41,산학협력프로젝트3,이주식,수17:00-17:50【530513】,1,
전공,SWE3021-41,멀티코어컴퓨팅,남범석,화15:00-16:15【26305】목16:30-17:45【26305】,3,
전공,SWE3022-41,컴퓨터네트웍개론,최형기,화15:00-16:15【21502】목16:30-17:45【21502】,3,
전공,SWE3022-42,컴퓨터네트웍개론,정재훈,화15:00-16:15【85713】목16:30-17:45【85713】,3,
전공,SWE3022-43,컴퓨터네트웍개론,김유성,화16:30-17:45【26223】목15:00-16:15【26223】,3,
전공,SWE3024-41,소프트웨어특강2,김유성,목09:00-10:15【400102】목10:30-11:45【400102】,3,
전공,SWE3051-41,컴퓨터비전개론,허재필,금12:00-13:15【26310】금13:30-14:45【26310】,3,
전공,SWE3048-01,웹프로그래밍실습,박운세,화18:00-18:50【32531】화19:00-19:50【32531】화20:00-20:50【32531】화21:00-21:45【32531】,2,
전공,ICE2005-41,논리회로설계실험,김종태,금18:00-18:50【22410】금19:00-19:50【22410】금20:00-20:50【22410】금21:00-21:45【22410】,2,
전공,ICE3029-41,마이크로프로세서실험,마난무함마드,금18:00-18:50【85731】금19:00-19:50【85731】금20:00-20:50【85731】금21:00-21:45【85731】,2,
전공,SWE2021-41,오픈소스소프트웨어실습,송상효,화18:00-18:50【400625】화19:00-19:50【400625】화20:00-20:50【400625】화21:00-21:45【400625】,2,
전공,SWE2024-41,시스템프로그래밍실습,서의성,월18:00-18:50【27419B】월19:00-19:50【27419B】월20:00-20:50【27419B】월21:00-21:45【27419B】,2,
전공,SWE2024-42,시스템프로그래밍실습,우홍욱,월18:00-18:50【22111】월19:00-19:50【22111】월20:00-20:50【22111】월21:00-21:45【22111】,2,
전공,SWE2024-43,시스템프로그래밍실습,서의성,수18:00-18:50【21514】수19:00-19:50【21514】수20:00-20:50【21514】수21:00-21:45【21514】,2,
전공,SWE2024-44,시스템프로그래밍실습,우홍욱,수18:00-18:50【22111】수19:00-19:50【22111】수20:00-20:50【22111】수21:00-21:45【22111】,2,
전공,SWE2024-45,시스템프로그래밍실습,조형민,금18:00-18:50【22111】금19:00-19:50【22111】금20:00-20:50【22111】금21:00-21:45【22111】,2,
전공,SWE3033-41,데이터베이스프로젝트,이상원,월18:00-18:50【27422】월19:00-19:50【27422】월20:00-20:50【27422】월21:00-21:45【27422】,2,
전공,SWE3035-41,컴퓨터그래픽스프로젝트,이성길,수18:00-18:50【27422】수19:00-19:50【27422】수20:00-20:50【27422】수21:00-21:45【27422】,2,
전공,SWE3048-41,웹프로그래밍실습,추현승,화18:00-18:50【22111】화19:00-19:50【22111】화20:00-20:50【22111】화21:00-21:45【22111】,2,
전공,SWE3048-42,웹프로그래밍실습,정윤경,화18:00-18:50【27419B】화19:00-19:50【27419B】화20:00-20:50【27419B】화21:00-21:45【27419B】,2,
전공,SWE3048-43,웹프로그래밍실습,타메르,수18:00-18:50【27419B】수19:00-19:50【27419B】수20:00-20:50【27419B】수21:00-21:45【27419B】,2,
전공,SPT2010-41,스포츠심리학,김범준,화16:30-17:45【51307】목15:00-16:15【51307】,3,
전공,SPT2031-41,운동역학,엄길호,화13:30-14:45【51306】목12:00-13:15【51306】,3,
전공,SPT3008-41,스포츠마케팅,장경로,목09:00-10:15【51306】목10:30-11:45【51306】,3,
전공,SPT3055-41,운동제어,이지항,화12:00-13:15【51306】목13:30-14:45【51306】,3,
전공,SPT2030-41,체육측정평가,정해원,월12:00-13:15【51306】수13:30-14:45【51306】,3,
전공,SPT2037-41,팀플레이2,엄길호,목15:00-15:50【05124A】목16:00-16:50【05124A】,1,
전공,SPT3004-41,운동처방론,강현식,화09:00-10:15【51306】화10:30-11:45【51306】,3,
전공,SPT3005-41,스포츠의학,이인환,월16:30-17:45【51306】수15:00-16:15【51306】,3,
전공,SPT3014-41,스포츠기록분석학,엄한주,금09:00-10:15【05124A】금10:30-11:45【05124A】,3,
전공,SPT3033-41,해양실습,이지항,월18:00-18:50【05124A】월19:00-19:50【05124A】,1,
전공,SPT3053-41,스포츠현장조사론,엄한주,금12:00-13:15【05124A】금13:30-14:45【05124A】,3,
전공,SPT3059-41,스키·스노우보드,이지항,목18:00-18:50【05124A】목19:00-19:50【05124A】,1,
전공,SPT3067-41,스포츠비즈니스영어,이정한,수09:00-10:15【51307】수10:30-11:45【51307】,3,
전공,SPT3069-41,골프II,김영배,목09:00-09:50【05132】목10:00-10:50【05132】,1,
전공,SPT3070-41,스포츠소비자행동론,김태희,화09:00-10:15【51307】화10:30-11:45【51307】,3,
전공,SPT3073-41,스포츠커뮤니케이션,장원석,수09:00-10:15【51306】수10:30-11:45【51306】,3,
전공,SPT3075-41,요가,김태희,화14:00-14:50【51307】화15:00-15:50【51307】,1,
전공,SPT4003-41,운동역학연구,엄길호,화09:00-10:15【05132】화10:30-11:45【05132】,3,
전공,SPT4008-41,체육측정평가연구,윤승호,수09:00-10:15【05133】수10:30-11:45【05133】,3,
전공,PHR2007-41,약품생화학2,한정환,금09:00-09:50【530150】금10:00-10:50【530150】,2,
전공,PHR2008-41,약품미생물학1,이원식,수09:00-09:50【530150】수10:00-10:50【530150】수11:00-11:50【530150】,3,
전공,PHR2011-41,생약학2,이강노,월10:00-10:50【530254】월11:00-11:50【530254】,2,
전공,PHR2011-42,생약학2,김기현,월14:00-14:50【530254】월15:00-15:50【530254】,2,
전공,PHR2012-41,약품분자생물학,조은정,월09:00-09:50【530250】월10:00-10:50【530250】월11:00-11:50【530250】,3,
전공,PHR2012-42,약품분자생물학,조은정,월14:00-14:50【530250】월15:00-15:50【530250】월16:00-16:50【530250】,3,
전공,PHR2013-41,생물약제학,정지훈,목09:00-09:50【530250】목10:00-10:50【530250】목11:00-11:50【530250】,3,
전공,PHR2013-42,생물약제학,정지훈,화15:00-15:50【530250】화16:00-16:50【530250】화17:00-17:50【530250】,3,
전공,PHR2014-41,물리약학,신범수,금14:00-14:50【530150】금15:00-15:50【530150】금16:00-16:50【530150】금17:00-17:50【530150】,4,
전공,PHR2015-41,병태생리학,강태진,화10:00-10:50【530150】화11:00-11:50【530150】화14:00-14:50【530150】화15:00-15:50【530150】,4,
전공,PHR2020-41,의약화학,박현주,목09:00-09:50【530254】목10:00-10:50【530254】목11:00-11:50【530254】,3,
전공,PHR2020-42,의약화학,박현주,화15:00-15:50【530254】화16:00-16:50【530254】화17:00-17:50【530254】,3,
전공,PHR2022-41,독성학,이병무,월14:00-14:50【530154】월15:00-15:50【530154】월16:00-16:50【530154】,3,
전공,PHR2024-41,예방약학2,정규혁,금10:00-10:50【530250】금11:00-11:50【530250】,2,
전공,PHR2026-41,약제학2,윤유석,수10:00-10:50【530250】수11:00-11:50【530250】,2,
전공,PHR2027-41,약물동력학,신범수,수14:00-14:50【530250】수15:00-15:50【530250】수16:00-16:50【530250】,3,
전공,PHR2029-41,약리학2,이석용,금13:00-13:50【530250】금14:00-14:50【530250】,2,
전공,PHR2029-42,약리학2,이석용,금15:00-15:50【530250】금16:00-16:50【530250】,2,
전공,PHR2034-41,의약품합성학1,김인수,수14:00-14:50【530150】수15:00-15:50【530150】수16:00-16:50【530150】,3,
전공,PHR3001-41,약사법규,이재현,월14:00-14:50【530150】월15:00-15:50【530150】월16:00-16:50【530150】,3,
전공,PHR3004-41,약물치료학3,민명숙,수16:00-16:50【530254】수17:00-17:50【530254】수18:00-18:50【530254】,3,
전공,PHR3071-41,약물치료학4,조혜경,월10:00-10:50【530150】월11:00-11:50【530150】,2,
전공,PHR3121-41,기초약무실습,조혜경,수18:00-18:50【미지정】수19:00-19:50【미지정】,2,
전공,PHR3122-41,약학실무실습1,조혜경,미지정,4,
전공,PHR3123-41,약학실무실습2,조혜경,미지정,4,
전공,PHR3124-41,약학실무실습3,신범수,미지정,2,
전공,BIO3015-41,생식생물학,이석희,화12:00-13:15【31213】목13:30-14:45【31213】,3,
전공,PHR3042-41,약학통계학,신주영,월12:00-12:50【미지정】월13:00-13:50【미지정】,2,
전공,PHR3050-41,임상약품면역학,이재철,금17:00-17:50【530154】금18:00-18:50【530154】,2,
전공,PHR3069-41,약국경영학,이상원,금11:00-11:50【530154】금12:00-12:50【530154】,2,
전공,PHR3104-41,약물남용학,장춘곤,수14:00-14:50【530211】수15:00-15:50【530211】,2,
전공,PHR3106-41,임상영양및건강식품학,이원식,화18:00-18:50【미지정】화19:00-19:50【미지정】,2,
전공,PHR3111-41,약물신호전달학,조동규,월18:00-18:50【미지정】월19:00-19:50【미지정】,2,
전공,PHR3114-41,약학연구설계론,김인수,화09:00-09:50【530154】화10:00-10:50【530154】,2,
전공,PHR3115-41,천연물신약론,이강노,수09:00-09:50【530154】수10:00-10:50【530154】,2,
전공,PHR3116-41,약물구조분석학,이정미,화13:00-13:50【530154】화14:00-14:50【530154】,2,
전공,PHR3120-41,약물작용기초이론,정가영,금19:00-19:50【530154】금20:00-20:50【530154】금21:00-21:45【530154】,3,
전공,PHR3128-41,바이오제약산업정책론,이상원,토08:00-08:50【530254】토09:00-09:50【530254】토10:00-10:50【530254】,3,
전공,PHR3130-41,천연물방제학,김경란,수12:00-12:50【530154】수13:00-13:50【530154】,2,
전공,PHR3009-41,약학실습3,윤유석,목13:00-13:50【미지정】목14:00-14:50【미지정】목15:00-15:50【미지정】목16:00-16:50【미지정】,1,
전공,PHR3009-42,약학실습3,윤유석,목13:00-13:50【미지정】목14:00-14:50【미지정】목15:00-15:50【미지정】목16:00-16:50【미지정】,1,
전공,PHR3010-41,약학실습4,윤유석,목13:00-13:50【미지정】목14:00-14:50【미지정】목15:00-15:50【미지정】목16:00-16:50【미지정】,1,
전공,PHR3010-42,약학실습4,윤유석,목13:00-13:50【미지정】목14:00-14:50【미지정】목15:00-15:50【미지정】목16:00-16:50【미지정】,1,
전공,PHR3013-41,약학실습7,윤유석,목13:00-13:50【미지정】목14:00-14:50【미지정】목15:00-15:50【미지정】목16:00-16:50【미지정】,1,
전공,PHR3013-42,약학실습7,윤유석,목13:00-13:50【미지정】목14:00-14:50【미지정】목15:00-15:50【미지정】목16:00-16:50【미지정】,1,
전공,PHR3014-41,약학실습8,윤유석,목13:00-13:50【미지정】목14:00-14:50【미지정】목15:00-15:50【미지정】목16:00-16:50【미지정】,1,
전공,PHR3014-42,약학실습8,윤유석,목13:00-13:50【미지정】목14:00-14:50【미지정】목15:00-15:50【미지정】목16:00-16:50【미지정】,1,
전공,PHR3015-41,약학연구1,정상전,목17:00-17:50【미지정】목18:00-18:50【미지정】목19:00-19:50【미지정】목20:00-20:50【미지정】목21:00-21:45【미지정】토18:00-18:50【미지정】토19:00-19:50【미지정】토20:00-20:50【미지정】토21:00-21:45【미지정】토21:45-22:30【미지정】,5,
전공,PHR3016-41,약학연구2,정상전,토08:00-08:50【미지정】토09:00-09:50【미지정】토10:00-10:50【미지정】토11:00-11:50【미지정】토12:00-12:50【미지정】토13:00-13:50【미지정】토14:00-14:50【미지정】토15:00-15:50【미지정】토16:00-16:50【미지정】토17:00-17:50【미지정】,5,
전공,IPS5006-41,시판후안전성관리론,신주영,토14:00-14:50【530250】토15:00-15:50【530250】토16:00-16:50【530250】,3,
전공,PHR5002-41,생물통계학,이규현,월10:00-10:50【530154】월11:00-11:50【530154】,2,
전공,PHR5003-41,제약학통계학,이규현,화10:00-10:50【530613】화11:00-11:50【530613】,2,
전공,PHR5020-41,약물전달체2,이규현,월14:00-14:50【530513】월15:00-15:50【530513】월16:00-16:50【530513】,3,
전공,PHR5040-41,약물속도론2,신범수,월17:00-17:50【530613】월18:00-18:50【530613】월19:00-19:50【530613】,3,
전공,PHR5041-41,약물속도론세미나,신범수,금09:00-09:50【530613】금10:00-10:50【530613】금11:00-11:50【530613】,3,
전공,PHR5047-41,약품분석세미나1,이정미,금14:00-14:50【530613】금15:00-15:50【530613】금16:00-16:50【530613】,3,
전공,PHR5048-41,생물분석화학특론,이정미,수09:00-09:50【530613】수10:00-10:50【530613】수11:00-11:50【530613】,3,
전공,PHR5055-41,생약학세미나,이강노,화14:00-14:50【530713】화15:00-15:50【530713】화16:00-16:50【530713】,3,
전공,PHR5056-41,약용식물바이오테크놀로지,곽종환,금09:00-09:50【530713】금10:00-10:50【530713】금11:00-11:50【530713】,3,
전공,PHR5057-41,천연물항암제론,최상운,목14:00-14:50【530713】목15:00-15:50【530713】목16:00-16:50【530713】,3,
전공,PHR5058-41,고급천연물성분구조론,곽종환,금14:00-14:50【530713】금15:00-15:50【530713】금16:00-16:50【530713】,3,
전공,PHR5076-41,약품합성반응기구론1,이상휘,금19:00-19:50【530713】금20:00-20:50【530713】금21:00-21:45【530713】,3,
전공,PHR5088-41,유명약화학반응론,니라지쿠마르미시라,목09:00-09:50【530713】목10:00-10:50【530713】목11:00-11:50【530713】,3,
전공,PHR5109-41,독성유전체학,이병무,수09:00-09:50【530513】수10:00-10:50【530513】수11:00-11:50【530513】,3,
전공,PHR5135-41,유해물질독성학,이병무,화14:00-14:50【530513】화15:00-15:50【530513】화16:00-16:50【530513】,3,
전공,PHR5136-41,환경약학세미나,정규혁,수14:00-14:50【530413】수15:00-15:50【530413】수16:00-16:50【530413】,3,
전공,PHR5137-41,고급생화학세미나,이상아,월14:00-14:50【530413】월15:00-15:50【530413】월16:00-16:50【530413】,3,
전공,PHR5140-41,분자생물학특론,조은정,금14:00-14:50【530413】금15:00-15:50【530413】금16:00-16:50【530413】,3,
전공,PHR5147-41,임상생화학특론,조동규,화14:00-14:50【530413】화15:00-15:50【530413】화16:00-16:50【530413】,3,
전공,PHR5153-41,신경과학특론1,장춘곤,수09:00-09:50【530413】수10:00-10:50【530413】수11:00-11:50【530413】,3,
전공,PHR5155-41,신경약리학,이석용,수14:00-14:50【530431】수15:00-15:50【530431】수16:00-16:50【530431】,3,
전공,PHR5160-41,약물유전체학특론2,변지영,토09:00-09:50【530211】토10:00-10:50【530211】토11:00-11:50【530211】,3,
전공,PHR5165-41,약물학연구법,장춘곤,금09:00-09:50【530413】금10:00-10:50【530413】금11:00-11:50【530413】,3,
전공,PHR5166-41,약물학특론1,이석용,목09:00-09:50【530413】목10:00-10:50【530413】목11:00-11:50【530413】,3,
전공,PHR5176-41,나노제제설계,윤유석,화14:00-14:50【530613】화15:00-15:50【530613】화16:00-16:50【530613】,3,
전공,PHR5187-41,나노독성학,박용주,금16:00-16:50【530513】금17:00-17:50【530513】금18:00-18:50【530513】,3,
전공,PHR5201-41,종합약학연구특론,정상전,월09:00-09:50【530713】월10:00-10:50【530713】월11:00-11:50【530713】,3,
전공,PHR5209-41,표적지향성제제설계,윤유석,수14:00-14:50【530613】수15:00-15:50【530613】수16:00-16:50【530613】,3,
전공,ART2002-01,드로잉2,공성훈,목12:00-13:15【61103】목13:30-14:45【61103】,3,
전공,ART2002-02,드로잉2,송민철,금12:00-13:15【61103】금13:30-14:45【61103】,3,
전공,DES2007-01,색채연구,황숙영,수12:00-13:15【61202】수13:30-14:45【61202】,3,
전공,DES2007-02,색채연구,임중수,월15:00-16:15【61218】월16:30-17:45【61218】,3,
전공,DES2008-02,입체조형,차인호,수12:00-13:15【61209】수13:30-14:45【61209】,3,
전공,DES2028-02,표현과재료2,윤세환,화12:00-13:15【61209】화13:30-14:45【61209】,3,
전공,FDM3034-01,패션마케팅,한상인,월10:30-11:45【61806】수09:00-10:15【61806】,3,
전공,SOA2004-01,공연예술미학,한달호,목13:00-13:50【61607】목14:00-14:50【61607】,2,
전공,SOA2004-02,공연예술미학,한달호,목15:00-15:50【61607】목16:00-16:50【61607】,2,
전공,SOA3001-01,문화예술캡스톤디자인,구자준,목15:00-16:15【61413】목16:30-17:45【61413】,3,
전공,DES2010-01,아트앤디자인2,하민아,수12:00-13:15【61206】수13:30-14:45【61206】,3,
전공,DES2010-02,아트앤디자인2,조영주,수12:00-13:15【61217】수13:30-14:45【61217】,3,
전공,DES2014-01,발상과디자인2,김희용,화15:00-16:15【61202】화16:30-17:45【61202】,3,
전공,DES2014-02,발상과디자인2,김태강,목12:00-13:15【61202】목13:30-14:45【61202】,3,
전공,DES2020-01,디자인워크샵1,이혜진,화12:00-13:15【61206】화13:30-14:45【61206】,3,
전공,DES2020-02,디자인워크샵1,권재희,화15:00-16:15【61206】화16:30-17:45【61206】,3,
전공,DES2022-01,디지털디자인스튜디오2,구자준,수15:00-16:15【61202】수16:30-17:45【61202】,3,
전공,DES2022-02,디지털디자인스튜디오2,류상현,수09:00-10:15【61206】수10:30-11:45【61206】,3,
전공,DES2025-01,디자인마케팅론,우숙영,수15:00-15:50【61805】수16:00-16:50【61805】,2,
전공,DES2026-01,포토＆커뮤니케이션,이종훈,월12:00-13:15【61218】월13:30-14:45【61218】,3,
전공,DES2026-02,포토＆커뮤니케이션,황선영,월12:00-13:15【61206】월13:30-14:45【61206】,3,
전공,DES3004-01,디자인스튜디오2,박유진,화12:00-13:15【61218】화13:30-14:45【61218】,3,
전공,DES3004-02,디자인스튜디오2,임중수,수09:00-10:15【61209】수10:30-11:45【61209】,3,
전공,DES3015-01,프리젠테이션,임중수,월09:00-10:15【61209】월10:30-11:45【61209】,3,
전공,DES3021-01,공간디자인2,차인호,수15:00-16:15【61209】수16:30-17:45【61209】,3,
전공,DES3029-01,크리에이티브프로젝트2,유현정,목12:00-13:15【61206】목13:30-14:45【61206】,3,
전공,DES3029-02,크리에이티브프로젝트2,이재범,화09:00-10:15【61217】화10:30-11:45【61217】,3,
전공,DES3031-01,디자인크리에이티브,김진영,목09:00-10:15【61206】목10:30-11:45【61206】,3,
전공,DES3031-02,디자인크리에이티브,윤세환,월12:00-13:15【61209】월13:30-14:45【61209】,3,
전공,DES3040-01,프로페셔날종합설계프로젝트,박선영,수09:00-10:15【61219】수10:30-11:45【61219】,3,
전공,DES3040-02,프로페셔날종합설계프로젝트,차인호,월15:00-16:15【61209】월16:30-17:45【61209】,3,
전공,SKD2004-01,한국무용2,전은자,월13:00-13:50【62201】월14:00-14:50【62201】,2,
전공,SKD2004-02,한국무용2,최희아,목09:00-09:50【62201】목10:00-10:50【62201】,2,
전공,SKD2005-01,현대무용2,김나이,수13:00-13:50【62201】수14:00-14:50【62201】,2,
전공,SKD2005-02,현대무용2,장혜진,월15:00-15:50【62201】월16:00-16:50【62201】,2,
전공,SKD2006-01,발레2,윤정림,화09:00-09:50【62202】화10:00-10:50【62202】,2,
전공,SKD2006-02,발레2,김윤선,금13:00-13:50【62201】금14:00-14:50【62201】,2,
전공,SKD2010-01,한국무용4,전은자,월11:00-11:50【62201】월12:00-12:50【62201】,2,
전공,SKD2011-01,현대무용4,김나이,목15:00-15:50【62201】목16:00-16:50【62201】,2,
전공,SKD2012-01,발레4,김경희,수09:00-09:50【62201】수10:00-10:50【62201】,2,
전공,SKD2037-01,발레사,김윤수,화12:00-12:50【62705】화13:00-13:50【62705】,2,
전공,SKD2041-01,현대음악의이해,김효경,목11:00-11:50【62603】목12:00-12:50【62603】,2,
전공,SKD3045-02,한국무용작품연구,박성아,화12:00-13:15【62201】화13:30-14:45【62201】,3,
전공,SKD3046-01,현대무용작품연구,김나이,목12:00-13:15【62201】목13:30-14:45【62201】,3,
전공,SKD3047-01,발레작품연구,김경희,화09:00-10:15【62201】화10:30-11:45【62201】,3,
전공,SKD2022-01,한국무용레파토리2,전은자,수11:00-11:50【62201】수12:00-12:50【62201】,2,
전공,SKD2023-01,현대무용레파토리2,정수동,수15:00-15:50【62201】수16:00-16:50【62201】,2,
전공,SKD2024-01,발레레파토리2,이영주,금11:00-11:50【62202】금12:00-12:50【62202】,2,
전공,SKD2044-01,무용교수학습방법,김현주,목13:00-13:50【62603】목14:00-14:50【62603】,2,
전공,SKD3004-01,한국무용창작실기2,조성민,금13:00-13:50【62202】금14:00-14:50【62202】,2,
전공,SKD3005-01,현대무용창작실기2,조선영,화13:00-13:50【62202】화14:00-14:50【62202】,2,
전공,SKD3006-01,발레창작실기2,서고은,금09:00-09:50【62201】금10:00-10:50【62201】,2,
전공,SKD3011-01,한국무용전공실기2,김보람,수13:00-13:50【62202】수14:00-14:50【62202】,2,
전공,SKD3012-01,현대무용전공실기2,이은주,월15:00-15:50【62202】월16:00-16:50【62202】,2,
전공,SKD3013-01,발레전공실기2,양영은,수09:00-09:50【62202】수10:00-10:50【62202】,2,
전공,SKD3022-01,무용평론연구,장지원,화15:00-15:50【62704】화16:00-16:50【62704】,2,
전공,SKD3031-01,동작분석법,김경희,목09:00-09:50【62606】목10:00-10:50【62606】,2,
전공,SKD3042-01,무용부상의예방과재활,방유선,금11:00-11:50【62701】금12:00-12:50【62701】,2,
전공,SKD3049-01,문화예술교육현장의이해와실습,호중훈,금15:00-15:50【62701】금16:00-16:50【62701】,2,
전공,ART2012-02,재료연구2,조영주,금12:00-13:15【61102】금13:30-14:45【61102】,3,
전공,ART2034-01,서양미술사2,김계원,월12:00-13:15【62704】월13:30-14:45【62704】,3,
전공,ART2041-01,스튜디오아트2,박성태,월15:00-16:15【61106】월16:30-17:45【61106】,3,
전공,ART2041-02,스튜디오아트2,이민선,화12:00-13:15【61102】화13:30-14:45【61102】,3,
전공,ART3041-01,졸업작품연구2,조환,수12:00-13:15【61108】수13:30-14:45【61108】,3,
전공,ART3041-02,졸업작품연구2,정연두,목09:00-10:15【61107】목10:30-11:45【61107】,3,
전공,ART3049-01,스튜디오아트4,신학,금12:00-13:15【61105】금13:30-14:45【61105】,3,
전공,ART3049-02,스튜디오아트4,정연두,화09:00-10:15【61104】화10:30-11:45【61104】,3,
전공,ART3051-01,스튜디오아트6,신학,목12:00-13:15【61108】목13:30-14:45【61108】,3,
전공,FTM2006-01,촬영기초2,함순호,수12:00-13:15【61415】수13:30-14:45【61415】,3,
